,P0,P1
1868,2.853515625,-4.60546875
1869,3.87109375,-5.4296875
1870,4.51171875,-5.6484375
1871,3.693359375,-5.3359375
1872,4.5546875,-5.66796875
1873,3.98828125,-5.48046875
1874,-3.447265625,3.1484375
1875,4.50390625,-5.64453125
1876,4.34765625,-5.59375
1877,4.31640625,-5.58984375
1878,4.51953125,-5.65625
1879,3.13671875,-4.890625
1880,3.568359375,-5.23828125
1881,3.107421875,-4.8671875
1882,4.21484375,-5.55078125
1883,4.52734375,-5.65625
1884,4.32421875,-5.59375
1885,4.47265625,-5.640625
1886,3.03125,-4.7890625
1887,4.390625,-5.60546875
1888,4.5546875,-5.66015625
1889,2.6875,-4.40234375
1890,4.0859375,-5.51171875
1891,3.529296875,-5.20703125
1892,4.42578125,-5.6171875
1893,3.15625,-4.91796875
1894,4.3203125,-5.59375
1895,4.515625,-5.6484375
1896,4.109375,-5.51953125
1897,3.771484375,-5.3671875
1898,3.13671875,-4.88671875
1899,4.484375,-5.640625
1900,3.52734375,-5.21875
1901,4.23046875,-5.56640625
1902,-3.484375,3.3125
1903,4.03125,-5.4921875
1904,2.36328125,-1.7470703125
1905,4.0078125,-5.484375
1906,4.52734375,-5.65625
1907,3.412109375,-5.12109375
1908,2.560546875,-4.2265625
1909,4.24609375,-5.56640625
1910,3.94140625,-5.45703125
1911,4.2734375,-5.578125
1912,3.396484375,-5.1171875
1913,3.86328125,-5.41796875
1914,4.515625,-5.6484375
1915,-3.46484375,3.234375
1916,-3.333984375,2.7890625
1917,4.4296875,-5.62890625
1918,2.248046875,-3.740234375
1919,4.51953125,-5.65625
1920,3.349609375,-5.078125
1921,4.33203125,-5.58984375
1922,4.34765625,-5.59375
1923,4.3125,-5.58984375
1924,4.203125,-5.55859375
1925,4.1015625,-5.51953125
1926,-3.494140625,3.33984375
1927,4.34765625,-5.59375
1928,4.52734375,-5.65625
1929,3.01953125,-4.77734375
1930,3.71875,-5.34765625
1931,4.23046875,-5.5546875
1932,4.47265625,-5.640625
1933,3.24609375,-4.98828125
1934,3.298828125,-5.03125
1935,4.4140625,-5.6171875
1936,4.078125,-5.515625
1937,4.5,-5.64453125
1938,4.203125,-5.546875
1939,4.4921875,-5.64453125
1940,4.51171875,-5.6484375
1941,4.17578125,-5.5546875
1942,3.685546875,-5.3203125
1943,2.7734375,-4.51171875
1944,4.48046875,-5.640625
1945,3.82421875,-5.3984375
1946,4.03515625,-5.4921875
1947,4.2578125,-5.5703125
1948,3.572265625,-5.23828125
1949,3.341796875,-5.06640625
1950,3.373046875,-5.08984375
1951,4.5,-5.640625
1952,4.52734375,-5.66015625
1953,3.755859375,-5.36328125
1954,4.12890625,-5.52734375
1955,4.3359375,-5.58984375
1956,3.40234375,-5.11328125
1957,3.900390625,-5.4375
1958,4.3984375,-5.609375
1959,3.0703125,-4.8359375
1960,4.28125,-5.57421875
1961,3.494140625,-5.18359375
1962,4.3515625,-5.59375
1963,4.41015625,-5.62109375
1964,3.87890625,-5.42578125
1965,3.064453125,-4.83203125
1966,4.51953125,-5.6484375
1967,3.966796875,-5.4609375
1968,4.36328125,-5.59765625
1969,2.40234375,-3.9609375
1970,2.015625,-2.751953125
1971,3.087890625,-4.8515625
1972,3.326171875,-5.05859375
1973,4.3984375,-5.61328125
1974,4.18359375,-5.55078125
1975,3.98046875,-5.46875
1976,4.5390625,-5.65625
1977,4.50390625,-5.64453125
1978,4.19921875,-5.546875
1979,4.5390625,-5.66015625
1980,4.515625,-5.6484375
1981,3.380859375,-5.09375
1982,-2.96875,1.9501953125
1983,-3.458984375,3.21484375
1984,3.6484375,-5.29296875
1985,4.50390625,-5.64453125
1986,2.796875,-4.54296875
1987,3.732421875,-5.3515625
1988,3.40625,-5.1171875
1989,3.38671875,-5.0859375
1990,4.56640625,-5.6640625
1991,4.390625,-5.609375
1992,4.41015625,-5.62109375
1993,-2.501953125,1.173828125
1994,4.48828125,-5.63671875
1995,4.3203125,-5.59375
1996,3.244140625,-4.9765625
1997,4.359375,-5.6015625
1998,4.265625,-5.5703125
1999,-3.478515625,3.27734375
2000,4.45703125,-5.640625
2001,4.4609375,-5.6328125
2002,4.19140625,-5.54296875
2003,3.169921875,-4.921875
2004,2.271484375,-2.251953125
2005,4.359375,-5.6015625
2006,4.50390625,-5.64453125
2007,3.4609375,-5.15234375
2008,3.73046875,-5.3515625
2009,4.453125,-5.62890625
2010,4.5546875,-5.66796875
2011,4.546875,-5.6640625
2012,4.1640625,-5.54296875
2013,-3.41796875,3.0625
2014,3.71484375,-5.3359375
2015,4.51171875,-5.65625
2016,4.33203125,-5.5859375
2017,3.580078125,-5.25
2018,4.12109375,-5.52734375
2019,3.935546875,-5.44921875
2020,3.33984375,-5.0546875
2021,4.375,-5.6015625
2022,-3.462890625,3.22265625
2023,4.39453125,-5.61328125
2024,4.4453125,-5.62890625
2025,4.40625,-5.61328125
2026,4.4765625,-5.640625
2027,4.40625,-5.62109375
2028,4.40625,-5.6171875
2029,4.484375,-5.640625
2030,4.40625,-5.6171875
2031,3.30078125,-5.02734375
2032,3.71484375,-5.33203125
2033,4.47265625,-5.64453125
2034,4.15625,-5.54296875
2035,4.20703125,-5.55078125
2036,4.45703125,-5.6328125
2037,3.45703125,-5.15234375
2038,4.46484375,-5.63671875
2039,4.2109375,-5.5546875
2040,4.39453125,-5.609375
2041,3.3046875,-5.03515625
2042,3.693359375,-5.32421875
2043,3.63671875,-5.28515625
2044,4.140625,-5.53125
2045,-3.486328125,3.3125
2046,4.38671875,-5.609375
2047,-2.669921875,1.4619140625
2048,4.5078125,-5.6484375
2049,4.47265625,-5.64453125
2050,3.826171875,-5.39453125
2051,4.25390625,-5.5703125
2052,3.43359375,-5.140625
2053,3.736328125,-5.359375
2054,4.30859375,-5.578125
2055,3.37890625,-5.1015625
2056,4.47265625,-5.6328125
2057,4.47265625,-5.640625
2058,3.130859375,-4.890625
2059,4.46875,-5.63671875
2060,2.728515625,-4.46484375
2061,4.3515625,-5.6015625
2062,4.296875,-5.578125
2063,2.03515625,-3.1171875
2064,4.26171875,-5.57421875
2065,3.28125,-5.015625
2066,3.357421875,-5.078125
2067,4.41015625,-5.62109375
2068,2.951171875,-4.71484375
2069,4.04296875,-5.5
2070,4.4765625,-5.63671875
2071,2.064453125,-2.11328125
2072,4.50390625,-5.64453125
2073,3.259765625,-4.99609375
2074,2.236328125,-3.07421875
2075,3.5703125,-5.24609375
2076,3.0390625,-4.7890625
2077,4.33984375,-5.59765625
2078,3.58984375,-5.2578125
2079,4.515625,-5.6484375
2080,4.3984375,-5.60546875
2081,3.32421875,-5.05078125
2082,4.484375,-5.64453125
2083,4.5390625,-5.66015625
2084,4.28125,-5.578125
2085,3.884765625,-5.4375
2086,4.43359375,-5.625
2087,3.888671875,-5.42578125
2088,3.650390625,-5.296875
2089,4.5078125,-5.64453125
2090,4.55859375,-5.66796875
2091,-3.494140625,3.337890625
2092,3.87109375,-5.43359375
2093,4.41796875,-5.6171875
2094,3.38671875,-5.09375
2095,4.51171875,-5.6484375
2096,4.36328125,-5.6015625
2097,4.54296875,-5.6640625
2098,4.23046875,-5.56640625
2099,4.12890625,-5.52734375
2100,2.8125,-4.55078125
2101,4.4140625,-5.6171875
2102,3.177734375,-4.9296875
2103,4.21484375,-5.5546875
2104,4.5234375,-5.66015625
2105,4.5,-5.64453125
2106,3.427734375,-5.140625
2107,4.546875,-5.6640625
2108,4.0625,-5.49609375
2109,2.498046875,-4.15234375
2110,3.75,-5.37109375
2111,2.453125,-4.0703125
2112,4.140625,-5.5390625
2113,4.453125,-5.62890625
2114,3.12890625,-4.88671875
2115,4.5078125,-5.64453125
2116,4.43359375,-5.62890625
2117,4.51953125,-5.65625
2118,4.4375,-5.62890625
2119,4.54296875,-5.6640625
2120,3.802734375,-5.39453125
2121,3.984375,-5.46875
2122,2.923828125,-4.671875
2123,2.99609375,-4.76171875
2124,4.25390625,-5.5703125
2125,-3.03125,2.029296875
2126,3.943359375,-5.4609375
2127,-3.462890625,3.224609375
2128,3.92578125,-5.44921875
2129,4.26171875,-5.5703125
2130,3.28125,-5.01953125
2131,4.3828125,-5.61328125
2132,3.12890625,-4.88671875
2133,4.52734375,-5.66015625
2134,4.515625,-5.65234375
2135,4.17578125,-5.54296875
2136,2.138671875,-3.544921875
2137,3.216796875,-4.96484375
2138,4.49609375,-5.640625
2139,3.935546875,-5.453125
2140,4.42578125,-5.6171875
2141,-3.48046875,3.291015625
2142,3.552734375,-5.2265625
2143,3.447265625,-5.1484375
2144,4.4765625,-5.64453125
2145,4.51171875,-5.6484375
2146,3.369140625,-5.08984375
2147,4.50390625,-5.6484375
2148,4.234375,-5.55859375
2149,4.41015625,-5.62109375
2150,4.08203125,-5.5078125
2151,4.51953125,-5.65625
2152,4.5078125,-5.64453125
2153,4.3671875,-5.6015625
2154,-3.447265625,3.169921875
2155,4.51953125,-5.6484375
2156,4.5234375,-5.66015625
2157,4.15625,-5.5390625
2158,3.201171875,-4.94140625
2159,3.09765625,-4.86328125
2160,4.2265625,-5.5546875
2161,1.990234375,-2.677734375
2162,4.39453125,-5.61328125
2163,3.412109375,-5.12109375
2164,2.67578125,-4.3828125
2165,2.984375,-4.74609375
2166,-3.46484375,3.228515625
2167,4.53125,-5.66015625
2168,2.4140625,-4.015625
2169,4.51953125,-5.65625
2170,4.13671875,-5.53125
2171,3.30859375,-5.0390625
2172,4.3125,-5.58984375
2173,3.146484375,-4.90234375
2174,4.5390625,-5.6640625
2175,4.15625,-5.5390625
2176,3.244140625,-4.98046875
2177,3.447265625,-5.15234375
2178,3.779296875,-5.375
2179,2.9453125,-4.703125
2180,4.5078125,-5.6484375
2181,3.2890625,-5.02734375
2182,4.53125,-5.66015625
2183,-3.46484375,3.224609375
2184,4.45703125,-5.6328125
2185,4.55078125,-5.6640625
2186,4.48046875,-5.6328125
2187,3.978515625,-5.47265625
2188,4.5078125,-5.64453125
2189,2.78125,-4.51953125
2190,4.4375,-5.625
2191,-3.47265625,3.25390625
2192,4.5078125,-5.6484375
2193,4.421875,-5.62109375
2194,3.505859375,-5.19921875
2195,3.30078125,-5.0390625
2196,3.259765625,-4.99609375
2197,2.515625,-4.17578125
2198,3.4375,-5.140625
2199,4.15625,-5.53125
2200,-3.484375,3.3046875
2201,4.0703125,-5.5078125
2202,4.4453125,-5.62890625
2203,4.453125,-5.6328125
2204,4.4609375,-5.63671875
2205,-3.482421875,3.296875
2206,2.091796875,-3.47265625
2207,4.45703125,-5.63671875
2208,2.431640625,-4.03125
2209,3.80078125,-5.38671875
2210,4.33984375,-5.59375
2211,3.744140625,-5.35546875
2212,4.4375,-5.625
2213,4.3671875,-5.60546875
2214,4.50390625,-5.6484375
2215,4.48046875,-5.640625
2216,4.5078125,-5.65625
2217,3.693359375,-5.3359375
2218,4.46484375,-5.63671875
2219,-2.580078125,1.2880859375
2220,-3.490234375,3.33203125
2221,4.359375,-5.6015625
2222,4.3359375,-5.59375
2223,3.85546875,-5.4140625
2224,4.453125,-5.62890625
2225,3.4375,-5.140625
2226,4.47265625,-5.64453125
2227,4.484375,-5.64453125
2228,4.546875,-5.6640625
2229,4.56640625,-5.6640625
2230,4.44921875,-5.6328125
2231,4.48046875,-5.640625
2232,3.556640625,-5.23046875
2233,4.1484375,-5.52734375
2234,4.140625,-5.52734375
2235,3.38671875,-5.1015625
2236,4.5390625,-5.6640625
2237,-3.48046875,3.287109375
2238,4.484375,-5.640625
2239,4.15234375,-5.5390625
2240,4.49609375,-5.6484375
2241,2.986328125,-4.75
2242,3.794921875,-5.3828125
2243,4.4765625,-5.640625
2244,4.4140625,-5.62109375
2245,4.46875,-5.640625
2246,4.375,-5.6015625
2247,3.490234375,-5.1796875
2248,3.044921875,-4.8046875
2249,4.125,-5.5234375
2250,4.00390625,-5.48046875
2251,4.54296875,-5.66015625
2252,4.39453125,-5.609375
2253,2.693359375,-4.41015625
2254,4.328125,-5.58984375
2255,3.232421875,-4.97265625
2256,4.4765625,-5.640625
2257,4.42578125,-5.62109375
2258,2.9765625,-4.7421875
2259,3.607421875,-5.265625
2260,-3.458984375,3.208984375
2261,3.619140625,-5.2734375
2262,3.357421875,-5.08203125
2263,4.4765625,-5.64453125
2264,-1.7490234375,0.58203125
2265,3.640625,-5.2890625
2266,4.47265625,-5.640625
2267,4.2109375,-5.55859375
2268,3.361328125,-5.08203125
2269,4.48828125,-5.63671875
2270,3.3984375,-5.11328125
2271,4.3984375,-5.6171875
2272,4.140625,-5.52734375
2273,4.48046875,-5.640625
2274,4.4453125,-5.625
2275,-3.48828125,3.32421875
2276,4.5078125,-5.64453125
2277,4.5078125,-5.6484375
2278,2.568359375,-4.2421875
2279,4.3125,-5.5859375
2280,4.48046875,-5.64453125
2281,4.53125,-5.66015625
2282,3.484375,-5.17578125
2283,4.25,-5.56640625
2284,4.01171875,-5.48046875
2285,4.4765625,-5.640625
2286,3.095703125,-4.859375
2287,4.45703125,-5.6328125
2288,4.4765625,-5.6484375
2289,4.3984375,-5.609375
2290,4.453125,-5.62890625
2291,4.17578125,-5.54296875
2292,4.3046875,-5.5859375
2293,-2.7109375,1.5029296875
2294,3.0234375,-4.78125
2295,4.4765625,-5.640625
2296,4.28515625,-5.57421875
2297,4.4921875,-5.64453125
2298,4.5703125,-5.671875
2299,3.89453125,-5.4296875
2300,4.54296875,-5.6640625
2301,3.1796875,-4.9296875
2302,4.53515625,-5.66015625
2303,3.853515625,-5.421875
2304,3.287109375,-5.01953125
2305,3.703125,-5.328125
2306,3.66015625,-5.3046875
2307,2.890625,-4.6484375
2308,-0.845703125,0.288818359375
2309,3.908203125,-5.4375
2310,3.326171875,-5.0625
2311,4.4296875,-5.625
2312,4.4375,-5.62890625
2313,4.5234375,-5.65625
2314,3.76953125,-5.37109375
2315,4.41796875,-5.625
2316,2.5078125,-4.16015625
2317,3.7890625,-5.38671875
2318,4.41015625,-5.62109375
2319,-3.478515625,3.279296875
2320,4.5078125,-5.65625
2321,4.1640625,-5.546875
2322,-3.474609375,3.265625
2323,3.412109375,-5.125
2324,4.42578125,-5.625
2325,4.52734375,-5.66015625
2326,4.48828125,-5.640625
2327,4.5,-5.64453125
2328,-3.447265625,3.166015625
2329,4.36328125,-5.6015625
2330,4.53515625,-5.66015625
2331,4.4765625,-5.64453125
2332,4.35546875,-5.59765625
2333,4.48046875,-5.640625
2334,3.953125,-5.4609375
2335,4.53515625,-5.6640625
2336,4.49609375,-5.64453125
2337,4.42578125,-5.625
2338,3.701171875,-5.3203125
2339,4.43359375,-5.6171875
2340,-3.48046875,3.29296875
2341,4.32421875,-5.59375
2342,-3.470703125,3.26171875
2343,4.421875,-5.625
2344,4.5,-5.640625
2345,4.33203125,-5.58984375
2346,3.958984375,-5.4609375
2347,4.18359375,-5.546875
2348,3.681640625,-5.3203125
2349,4.5234375,-5.65625
2350,4.29296875,-5.58203125
2351,4.52734375,-5.65625
2352,3.740234375,-5.359375
2353,4.5,-5.64453125
2354,4.35546875,-5.6015625
2355,4.48828125,-5.64453125
2356,3.79296875,-5.38671875
2357,4.4453125,-5.62890625
2358,3.80078125,-5.3828125
2359,3.21484375,-4.9609375
2360,3.8828125,-5.42578125
2361,4.5078125,-5.65234375
2362,3.740234375,-5.34375
2363,4.3359375,-5.59375
2364,3.48828125,-5.1796875
2365,4.1484375,-5.53515625
2366,3.49609375,-5.19140625
2367,4.3125,-5.5859375
2368,3.78515625,-5.390625
2369,4.0546875,-5.49609375
2370,4.453125,-5.6328125
2371,4.37890625,-5.609375
2372,4.50390625,-5.64453125
2373,-3.462890625,3.234375
2374,4.48046875,-5.640625
2375,4.15234375,-5.5390625
2376,4.41015625,-5.6171875
2377,4.3984375,-5.609375
2378,4.515625,-5.65625
2379,3.619140625,-5.27734375
2380,4.4140625,-5.6171875
2381,3.3515625,-5.078125
2382,4.51953125,-5.65625
2383,4.0859375,-5.51953125
2384,4.484375,-5.640625
2385,4.21875,-5.55859375
2386,2.41796875,-4.01953125
2387,3.958984375,-5.46484375
2388,4.01171875,-5.48046875
2389,4.53515625,-5.66015625
2390,4.33203125,-5.59375
2391,3.3671875,-5.08203125
2392,-3.158203125,2.26171875
2393,3.158203125,-4.90625
2394,4.171875,-5.54296875
2395,4.3828125,-5.60546875
2396,3.876953125,-5.42578125
2397,2.662109375,-4.3671875
2398,3.4921875,-5.18359375
2399,4.45703125,-5.63671875
2400,-0.10595703125,0.71923828125
2401,2.646484375,-4.3515625
2402,4.5078125,-5.64453125
2403,4.4140625,-5.62109375
2404,4.234375,-5.5625
2405,4.4296875,-5.625
2406,3.505859375,-5.19140625
2407,4.3984375,-5.61328125
2408,4.4921875,-5.64453125
2409,4.40625,-5.62109375
2410,3.51953125,-5.21875
2411,3.35546875,-5.078125
2412,3.01171875,-4.76953125
2413,3.76953125,-5.3671875
2414,-3.494140625,3.3359375
2415,4.5390625,-5.66015625
2416,-3.4375,3.123046875
2417,4.13671875,-5.52734375
2418,4.5,-5.64453125
2419,3.26171875,-4.99609375
2420,4.45703125,-5.63671875
2421,4.48046875,-5.640625
2422,4.50390625,-5.64453125
2423,4.47265625,-5.63671875
2424,4.484375,-5.64453125
2425,-3.36328125,2.876953125
2426,-2.3828125,1.130859375
2427,3.67578125,-5.3125
2428,4.52734375,-5.66015625
2429,4.5234375,-5.65625
2430,4.36328125,-5.6015625
2431,4.53515625,-5.66015625
2432,3.78515625,-5.37890625
2433,4.41796875,-5.62109375
2434,4.41796875,-5.6171875
2435,2.6015625,-4.29296875
2436,-3.470703125,3.26171875
2437,4.046875,-5.50390625
2438,4.484375,-5.640625
2439,4.4140625,-5.62109375
2440,4.51953125,-5.65625
2441,4.5234375,-5.65625
2442,4.44140625,-5.62109375
2443,3.17578125,-4.92578125
2444,3.06640625,-4.828125
2445,3.18359375,-4.9296875
2446,4.46484375,-5.640625
2447,4.30078125,-5.578125
2448,4.0234375,-5.4921875
2449,4.515625,-5.65234375
2450,3.947265625,-5.45703125
2451,-3.494140625,3.341796875
2452,4.19140625,-5.54296875
2453,4.46484375,-5.64453125
2454,3.7265625,-5.34375
2455,-3.21484375,2.3671875
2456,4.5390625,-5.6640625
2457,3.966796875,-5.46484375
2458,3.037109375,-4.80078125
2459,3.615234375,-5.2734375
2460,4.39453125,-5.6171875
2461,4.14453125,-5.52734375
2462,3.431640625,-5.1328125
2463,2.521484375,-4.16015625
2464,4.47265625,-5.640625
2465,3.5390625,-5.21875
2466,3.126953125,-4.8828125
2467,4.54296875,-5.6640625
2468,3.23046875,-4.9609375
2469,4.5390625,-5.66015625
2470,-2.390625,1.0576171875
2471,4.37890625,-5.60546875
2472,4.296875,-5.57421875
2473,3.986328125,-5.47265625
2474,4.4609375,-5.63671875
2475,4.45703125,-5.63671875
2476,4.54296875,-5.6640625
2477,3.74609375,-5.359375
2478,4.48046875,-5.6484375
2479,1.96875,-3.068359375
2480,4.56640625,-5.6640625
2481,4.41015625,-5.62109375
2482,4.3671875,-5.59765625
2483,4.265625,-5.5703125
2484,3.443359375,-5.1484375
2485,-3.494140625,3.33984375
2486,3.337890625,-5.0625
2487,4.421875,-5.62109375
2488,2.615234375,-4.2890625
2489,4.1953125,-5.546875
2490,-3.466796875,3.232421875
2491,3.150390625,-4.8984375
2492,-3.478515625,3.28125
2493,4.48046875,-5.63671875
2494,3.0859375,-4.84375
2495,3.2890625,-5.0234375
2496,4.5078125,-5.6484375
2497,-3.42578125,3.08203125
2498,-3.4453125,3.15625
2499,4.40625,-5.61328125
2500,4.38671875,-5.60546875
2501,4.5390625,-5.6640625
2502,4.49609375,-5.64453125
2503,-3.455078125,3.19140625
2504,4.29296875,-5.5859375
2505,4.41015625,-5.61328125
2506,2.90234375,-4.64453125
2507,4.24609375,-5.5703125
2508,4.3359375,-5.59375
2509,3.634765625,-5.29296875
2510,4.33984375,-5.59375
2511,4.24609375,-5.5625
2512,2.62890625,-4.33203125
2513,4.48828125,-5.6484375
2514,4.44140625,-5.62890625
2515,4.48046875,-5.640625
2516,3.171875,-4.9296875
2517,-3.396484375,2.998046875
2518,-3.484375,3.318359375
2519,3.822265625,-5.39453125
2520,4.4375,-5.625
2521,4.484375,-5.64453125
2522,4.0,-5.484375
2523,4.52734375,-5.65625
2524,3.02734375,-4.78125
2525,-3.486328125,3.30859375
2526,3.2109375,-4.953125
2527,3.916015625,-5.44921875
2528,3.55859375,-5.23046875
2529,-2.982421875,1.96484375
2530,4.546875,-5.6640625
2531,4.3359375,-5.58984375
2532,3.861328125,-5.41796875
2533,4.10546875,-5.515625
2534,-3.046875,2.0625
2535,4.41015625,-5.6171875
2536,1.9755859375,-3.185546875
2537,-3.486328125,3.3203125
2538,4.5078125,-5.65625
2539,3.16015625,-4.91796875
2540,3.3359375,-5.0625
2541,4.40625,-5.62109375
2542,4.46875,-5.640625
2543,3.529296875,-5.2109375
2544,4.44921875,-5.6328125
2545,3.982421875,-5.4765625
2546,3.97265625,-5.47265625
2547,2.5390625,-4.19921875
2548,3.109375,-4.87109375
2549,3.455078125,-5.1640625
2550,-3.48046875,3.2890625
2551,4.19921875,-5.55078125
2552,3.2421875,-4.984375
2553,4.52734375,-5.65625
2554,2.58203125,-4.25390625
2555,3.337890625,-5.0625
2556,-3.478515625,3.28515625
2557,4.0859375,-5.51171875
2558,4.5078125,-5.6484375
2559,4.53125,-5.66015625
2560,3.984375,-5.46875
2561,3.494140625,-5.1875
2562,3.599609375,-5.2578125
2563,-2.771484375,1.607421875
2564,3.423828125,-5.1328125
2565,4.484375,-5.64453125
2566,4.421875,-5.6171875
2567,4.33984375,-5.58984375
2568,1.95703125,-2.908203125
2569,2.998046875,-4.765625
2570,4.25390625,-5.5703125
2571,4.5,-5.6484375
2572,4.51953125,-5.6484375
2573,2.546875,-4.18359375
2574,4.34375,-5.59765625
2575,4.328125,-5.59375
2576,4.1875,-5.55078125
2577,3.279296875,-5.01171875
2578,4.27734375,-5.5703125
2579,4.51171875,-5.65234375
2580,3.92578125,-5.4453125
2581,4.3203125,-5.58984375
2582,3.318359375,-5.0390625
2583,3.826171875,-5.40234375
2584,-3.474609375,3.26953125
2585,2.578125,-4.26171875
2586,4.3046875,-5.5859375
2587,4.41796875,-5.61328125
2588,4.234375,-5.5625
2589,1.98828125,-3.169921875
2590,4.5234375,-5.65625
2591,2.703125,-4.42578125
2592,4.44921875,-5.625
2593,4.36328125,-5.6015625
2594,3.98046875,-5.46875
2595,4.34375,-5.59765625
2596,4.484375,-5.64453125
2597,-2.935546875,1.8740234375
2598,4.34765625,-5.59375
2599,3.369140625,-5.0859375
2600,3.9140625,-5.44921875
2601,4.4921875,-5.64453125
2602,4.046875,-5.49609375
2603,4.29296875,-5.58203125
2604,4.51953125,-5.65625
2605,4.57421875,-5.6796875
2606,3.1953125,-4.94140625
2607,3.830078125,-5.3984375
2608,3.541015625,-5.21484375
2609,4.421875,-5.62109375
2610,-3.45703125,3.197265625
2611,4.3203125,-5.58984375
2612,-2.775390625,1.6103515625
2613,4.453125,-5.6328125
2614,4.3046875,-5.58203125
2615,3.419921875,-5.14453125
2616,-3.490234375,3.328125
2617,4.5234375,-5.65625
2618,4.5,-5.64453125
2619,-3.412109375,3.03125
2620,4.40625,-5.6171875
2621,4.5234375,-5.65625
2622,4.49609375,-5.64453125
2623,4.41015625,-5.6171875
2624,3.970703125,-5.47265625
2625,3.400390625,-5.1171875
2626,4.41015625,-5.62109375
2627,3.93359375,-5.4453125
2628,3.80078125,-5.37890625
2629,3.4296875,-5.1328125
2630,2.5625,-4.24609375
2631,4.30859375,-5.5859375
2632,4.1796875,-5.54296875
2633,2.75,-4.484375
2634,4.39453125,-5.61328125
2635,4.50390625,-5.65625
2636,2.98046875,-4.734375
2637,4.25390625,-5.56640625
2638,2.92578125,-4.6796875
2639,4.3359375,-5.59765625
2640,4.453125,-5.6328125
2641,4.52734375,-5.65625
2642,4.4296875,-5.62109375
2643,1.6435546875,-2.77734375
2644,4.3828125,-5.609375
2645,-3.21875,2.40625
2646,4.3515625,-5.59765625
2647,4.4296875,-5.62109375
2648,4.5234375,-5.66015625
2649,-3.25,2.4921875
2650,4.46875,-5.640625
2651,4.546875,-5.6640625
2652,2.30859375,-3.86328125
2653,3.224609375,-4.9609375
2654,3.7890625,-5.3828125
2655,-3.48828125,3.322265625
2656,4.50390625,-5.64453125
2657,4.4921875,-5.64453125
2658,4.54296875,-5.6640625
2659,4.4453125,-5.62890625
2660,4.1796875,-5.55078125
2661,4.39453125,-5.609375
2662,4.30859375,-5.58984375
2663,3.513671875,-5.20703125
2664,4.3828125,-5.60546875
2665,4.5234375,-5.65625
2666,4.26953125,-5.5703125
2667,4.4765625,-5.6328125
2668,2.4140625,-4.015625
2669,4.44140625,-5.62109375
2670,3.423828125,-5.125
2671,4.21875,-5.5703125
2672,3.8828125,-5.42578125
2673,4.515625,-5.65625
2674,3.2890625,-5.01953125
2675,3.560546875,-5.234375
2676,4.4140625,-5.6171875
2677,4.3828125,-5.6171875
2678,4.4453125,-5.62890625
2679,4.25390625,-5.56640625
2680,2.720703125,-4.4453125
2681,-3.484375,3.3046875
2682,3.35546875,-5.078125
2683,2.87890625,-4.640625
2684,4.4140625,-5.6171875
2685,-3.146484375,2.236328125
2686,4.296875,-5.58203125
2687,3.83203125,-5.4140625
2688,2.615234375,-4.30078125
2689,4.1953125,-5.55859375
2690,3.1875,-4.9453125
2691,2.990234375,-4.75390625
2692,-3.283203125,2.568359375
2693,4.36328125,-5.6015625
2694,3.36328125,-5.08203125
2695,4.4140625,-5.62109375
2696,4.2734375,-5.57421875
2697,3.65625,-5.296875
2698,2.916015625,-4.6796875
2699,3.109375,-4.86328125
2700,4.48046875,-5.63671875
2701,4.51953125,-5.65625
2702,3.80078125,-5.3828125
2703,4.125,-5.52734375
2704,4.34765625,-5.6015625
2705,4.51953125,-5.6484375
2706,3.390625,-5.11328125
2707,3.3359375,-5.0625
2708,4.12890625,-5.52734375
2709,3.755859375,-5.3671875
2710,-3.494140625,3.349609375
2711,4.07421875,-5.5078125
2712,3.447265625,-5.15234375
2713,4.50390625,-5.64453125
2714,4.4140625,-5.62109375
2715,4.46484375,-5.640625
2716,4.359375,-5.609375
2717,4.171875,-5.5390625
2718,4.44140625,-5.62890625
2719,3.126953125,-4.8828125
2720,4.46484375,-5.63671875
2721,3.1953125,-4.9375
2722,4.5390625,-5.65625
2723,4.40625,-5.62109375
2724,3.560546875,-5.234375
2725,-3.48046875,3.287109375
2726,3.556640625,-5.2265625
2727,4.4609375,-5.62890625
2728,2.8828125,-4.62890625
2729,-3.484375,3.314453125
2730,4.4921875,-5.64453125
2731,3.669921875,-5.30859375
2732,4.47265625,-5.640625
2733,4.50390625,-5.64453125
2734,2.93359375,-4.6875
2735,3.021484375,-4.78515625
2736,4.51953125,-5.65625
2737,3.953125,-5.4609375
2738,-3.46875,3.25
2739,2.677734375,-4.390625
2740,4.453125,-5.62890625
2741,4.2734375,-5.57421875
2742,4.0546875,-5.50390625
2743,4.09375,-5.515625
2744,4.48046875,-5.6484375
2745,4.4921875,-5.64453125
2746,-3.470703125,3.240234375
2747,4.1171875,-5.52734375
2748,3.556640625,-5.234375
2749,4.3671875,-5.6015625
2750,3.451171875,-5.15234375
2751,3.16796875,-4.90625
2752,2.73046875,-4.45703125
2753,3.802734375,-5.39453125
2754,3.265625,-5.0078125
2755,3.177734375,-4.9296875
2756,4.50390625,-5.65234375
2757,3.166015625,-4.90234375
2758,3.51953125,-5.2109375
2759,4.40234375,-5.62109375
2760,3.501953125,-5.1875
2761,4.34375,-5.6015625
2762,3.486328125,-5.1796875
2763,4.41796875,-5.625
2764,4.11328125,-5.5234375
2765,4.28515625,-5.578125
2766,4.1796875,-5.546875
2767,4.1484375,-5.53125
